INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
11/6/2013 0:00,CA,KLAX,LOS ANGELES INTL,CPA,CATHAY PACIFIC,B-777-300,D,UNKBL,Unknown bird - large,N,,148,44,22,25,A,5,2,1,1,,,B-KPF,881,FALSE,FALSE,11,2013,Day,827,AWP,,25R,,0,,0,Take-off run,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Large,,"SOURCE = xxxx-x (xxxx-xx-xx-xxxxxx), DAILY REPT APP EVENT xxxxxx",A LARGE BIRD WAS STRUCK ON ROTATION ON R2 WINDOW. NO DMG. PILOT REPT SUBMITTED TO ATCT.,,,,,Deleted,Deleted,,Multiple,Airport Operations,,,4/10/2014 0:00,FALSE,FALSE
11/6/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,K3302,Red-tailed hawk,,,,,,,,,,,,,,,,TRUE,TRUE,11,2013,,,AWP,,30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-xx-x-xxxxxx, Rx)",ID BY SMITHSONIAN. PILOT REPTD SEEING REMAINS W/I THE FIRST THOUSAND FEET OF RWY 30R ADJ TO THE C/L. ARPT OPS INSPECTED RWY 30R. REMAINS FOUND AND REMVD FROM INTXN OF RWY 30R AND TWY E ON THE C/L. NO STRIKE REPTD. 1145 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/9/2014 0:00,FALSE,FALSE
11/6/2013 0:00,CA,KOAK,METRO OAKLAND INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,UNKBM,Unknown bird - medium,N,,148,24,10,1,A,4,2,1,1,,,N614SW,1292,FALSE,FALSE,11,2013,Day,,AWP,,30,,500,160,1,Climb,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,xxxx-xx-x-xxxxxx,,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,4/9/2014 0:00,FALSE,FALSE
11/5/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,K3302,Red-tailed hawk,N,,148,42,10,1,A,4,2,1,1,,,N910WN,314,TRUE,TRUE,11,2013,Day,640,AWP,,12L/30R,,0,,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,Y,"SOURCE = THREE xxxx-x (xxxx-xx-x-xxxxxx, Rx, xx-x-xxxxxx), DAILY REPT APP EVENT xxxxxx, MOR SJC-M-xxxx/xx/xx-xxxx",ID BY SMITHSONIAN. FLT 314 REPTD STRIKING A BIRD WHILE DEPARTING RWY 30R. ARPT OPS REMOVED CARCASS. NO DMG OBSVD. FLT CONTD TO DEST.,,,,,Deleted,Deleted,,Multiple,Pilot,,,4/10/2014 0:00,FALSE,FALSE
11/4/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,M7005,American coot,,,,,,,,,,,,,,,,TRUE,TRUE,11,2013,,,AWP,,12L/30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-xx-x-xxxxxx, Rx)",ID BY SMITHSONIAN. FOUND DURING ROUTINE AIRFLD INSPN NEAR TWY MIKE. 349 AM NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/9/2014 0:00,FALSE,FALSE
11/4/2013 0:00,CA,KOAK,METRO OAKLAND INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBL,Unknown bird - large,M,,148,42,10,1,A,4,2,1,1,,,N282WN,634,TRUE,FALSE,11,2013,Night,1945,AWP,,30,,6500,230,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Other,SCHEDULE INTERRUPTION,Some Cloud,None,1,1,Large,N,"SOURCE = TWO xxxx-x (xxxx-xx-x-xxxxxx, xx-x-xxxxxx), DAILY REPT APP EVENT xxxxxx, MOR NCT-M-xxxx/xx/xx-xxxx (x/x/xx UPDATED DMG, REMARKS)","A/C WAS REMOVED FROM SERVICE. 2 VERTICAL CREASES ON FUSELAGE ABOUT 3' BELOW CAPT'S WINDOW. FORWARD DENT WAS 10 INCHES X 3 INCHES AND 0.08 INCHES DEEP. AFTE DENT WAS 19 INCHES X 6 INCHES AND 0.125 INCHES DEEP. BOTH WERE WITHIN NORMAL LIMITS. (DATA ENTRY NOTE: REPORTS DIFFER ON DISTANCE FROM ARPT 12, 20 & 25 MILES. MOR SHOWS LEFT WING WAS DAMAGED. CHECKED WITH AIRLINE TO CONFIRM.)",,,,,Deleted,Deleted,,Multiple,Pilot,,,6/3/2014 0:00,FALSE,TRUE
11/4/2013 0:00,CA,KONT,ONTARIO INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,ZC204,American pipit,N,,148,42,10,1,A,4,2,1,1,,,N7735A,3229,TRUE,TRUE,11,2013,Day,1240,AWP,,26R,,0,,0,Landing Roll,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,#2 ENG PYLON,None,,,,,2 to 10,Small,Y,"SOURCE = TWO xxxx-x (xxxx-xx-xx-xxxxxx, Rx)","ID BY SMITHSONIAN. SAMPLES FROM RH PYLON/ENG AND RH RADOME SAME SPECIES. COULD BE SAME BIRD STRUCK TWICE. REPT INFO CAME FORM USDA/ONT STRIKE COLLECTION KIT, HANDWRITTEN.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,4/10/2014 0:00,FALSE,FALSE
11/4/2013 0:00,CA,KSBA,SANTA BARBARA MUNICIPAL,UNK,UNKNOWN,UNKNOWN,,UNKB,Unknown bird,,,,,,,,,,,,,,,,FALSE,FALSE,11,2013,Day,1231,AWP,,15R,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,No Cloud,None,,2 to 10,,,xxxx-x-xx-xxxxxx),PILOT REPD TO ATCT BIRDSTRIKE ON LDG. MULTIPLE BIRDS. ATCT REPORTS HAWK PICKED UP REMAINS OF BIRD. FOD INSPN RESULTED IN NO REMAINS FOUND. (DATA ENTRY NOTE: REPORT FILED7 MONTHS AFTER EVENT),,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,9/16/2014 0:00,FALSE,FALSE
11/4/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,UNK,UNKNOWN,UNKNOWN,,R1101,Barn owl,,,,,,,,,,,,,,,,TRUE,TRUE,11,2013,,,AWP,,12L/30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-xx-x-xxxxxx, Rx)",ID BY SMITHSONIAN. BIRD REMAINS FOUND DURING ROUTINE DAILY AIRFLD INSPN. NO STRIKE REPTD. 327 AM NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,4/9/2014 0:00,FALSE,FALSE
11/4/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-800,D,UNKBS,Unknown bird - small,N,,148,43,10,1,A,4,2,1,1,,,N8606C,391,FALSE,FALSE,11,2013,Night,35,AWP,,34L,,200,130,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,,xxxx-xx-x-xxxxxx,NO OBVIOUS DMG TO WING L/E.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,4/9/2014 0:00,FALSE,FALSE
11/3/2013 0:00,CA,KOAK,METRO OAKLAND INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N262WN,3963,FALSE,FALSE,11,2013,Night,2000,AWP,,30,,3000,165,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,Y,xxxx-xx-x-xxxxxx,RT SIDE OF RADOME. NO DMG REPTD BY MX. MITOE WAYPOINT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,4/9/2014 0:00,FALSE,FALSE
11/3/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N709SW,4013,FALSE,FALSE,11,2013,Night,2250,AWP,,34L,,1000,150,2,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,,xxxx-xx-x-xxxxxx,NO DMG. LOCATION REPTD AS 2 MILES S KSMF.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,4/9/2014 0:00,FALSE,FALSE
11/2/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,SWA,SOUTHWEST AIRLINES,B-737-700,D,K3302,Red-tailed hawk,N,,148,42,10,1,A,4,2,1,1,,,N797MX,1108,TRUE,TRUE,11,2013,Day,1030,AWP,,30L,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Medium,,"SOURCE = THREE xxxx-x (xxxx-xx-x-xxxxxx, Rx, Rx) DAILY REPORT APP EVENT xxxxxx",ID BY SMITHSONIAN. HIT HAWK DURING ROLLOUT ON RWY 30L NEAR TWY H . NO DMG REPTD.,,,,,Deleted,Deleted,,Multiple,Airport Operations,,,4/10/2014 0:00,FALSE,FALSE
11/1/2013 0:00,CA,KSFO,SAN FRANCISCO INTL ARPT,NCA,NIPPON CARGO AIRLINES,B-747-400,D,N6013,Dunlin,N,,148,34,22,7,A,5,4,1,1,1,1,JA07KZ,109,TRUE,TRUE,11,2013,Night,541,AWP,,28R,,30,154,0,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,1,2 to 10,Small,N,"SOURCE = THREE xxxx-x (xxxx-xx-x-xxxxxx, xxxxxx, Rx), DAILY REPORT APP EVENT x xxxxxx","ID BY SMITHSONIAN, NO DMG REPTD. REPTD HITTING A BIRD ON SHORT FINAL RWY FOR RWY 28R. NO DMG REPTD.",,,,,Deleted,Deleted,,Multiple,Air Transport Operations,,,4/10/2014 0:00,FALSE,FALSE
11/1/2013 0:00,CA,KLGB,LONG BEACH-DAUGH FLD,PVT,PRIVATELY OWNED,ROBINSON R22,A,UNKB,Unknown bird,N,,762,1,7,10,B,1,1,,,,,N346VH,,FALSE,FALSE,11,2013,Day,1534,AWP,,,,,,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,,,OPER = ROSEMARY SPITZER DAILY REPORT APP EVENT xxxxx,REPORTED STRIKING A BIRD ON BASE TO LA HELICOPTER. NO DMG REPTD. BIRD HIT ROTOR WHICH NEEDED TO BE CLEANED.,,,,,Deleted,Deleted,,Daily Report,Tower,,,4/10/2014 0:00,FALSE,FALSE
11/1/2013 0:00,CA,KSMF,SACRAMENTO INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,J2210,Greater white-fronted goose,M,78623,148,42,10,1,A,4,2,1,1,,,N921WN,3481,TRUE,TRUE,11,2013,Night,2000,AWP,,16R,,1700,180,6,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Large,N,"SOURCE = THREE xxxx-x (xxxx-xx-x-xxxxxx, Rx), DAILY REPT APP EVENT xxxxxx, MOR (x/x/xx UPDATED COST, AOS)",ID BY SMITHSONIAN. SWA3481 REPTD STRIKING A FLOCK OF GEESE ON 7-MILE FINAL. PARTS IN THE LANDING GEAR WERE REPLACED. (DATA ENTRY NOTE: AIRLINE REPORTS DAMAGE AND THE A/C WAS TAKEN OUT OF SERVICE TO HAVE PARTS REPLACED. TIME AND COST WILL BE REPTD LATER,16,,80723,,Deleted,Deleted,,Multiple,Tower,,,4/10/2014 0:00,FALSE,TRUE
11/1/2013 0:00,CA,KSMF,SACRAMENTO INTL,SKW,SKYWEST AIRLINES,EMB-120,C,J22,Geese,M,,332,11,31,10,A,3,2,4,4,,,N561SW,1353,TRUE,TRUE,11,2013,Night,2010,AWP,,16L,,1300,130,3,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Large,Y,"SOURCE = TWO xxxx-x (xxxx-xx-x-xxxxxx, Rx), DAILY REPORT APP EVENT xxxxxx, FAA ASIAS, NEWS MEDIA, MOR",ID BY SMITHSONIAN. UNDETERMINED SPECIES OF GOOSE (FAMILY ANATIDAE) INSUFFICIENT DIAGNOSTIC MATERIAL FOR MORE SPECIFIC ID. DAMAGED LANDING LIGHT. STRUCK MULTIPLE GEESE DURING FINAL APCH.,,,,,Deleted,Deleted,,Multiple,Tower,,,4/10/2014 0:00,FALSE,TRUE
10/31/2013 0:00,CA,KSJC,NORMAN Y. MINETA SAN JOSE INTL ARPT,AAL,AMERICAN AIRLINES,B-737-800,D,K3302,Red-tailed hawk,S,,148,43,10,1,A,4,2,1,1,,,N894NN,1224,TRUE,TRUE,10,2013,Day,948,AWP,,30R,,0,78,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Aborted Take-off,,Some Cloud,None,1,1,Medium,,"SOURCE = THREE xxxx-x (xxxx-xx-xx-xxxxxx, Rx, xx-x-xxxxxx), ASIAS, DAILY REPORT EVENT xxxxxx, ASRS xxxxxxx NEWS MEDIA (x/xx/xx UPDATED REMARKS FROM ENG MANU: x/xx/xx ADDED ASRS)",ID BY SMITHSONIAN. INGESTED BIRD DURING T/O RUN AND ABORTED T/O AT A HIGH SPEED JUST AFTER PASSING THE DISPLACED THRESHOLD. RWY INSPN FOUND REMAINS AT TWY A INTXN. MULTIPLE FAN BLADES WERE BENT AND THE A/C WAS TAKEN OUT OF SERVICE. SEVEN FAN BLADES WERE REPLACED.,,,,,Deleted,Deleted,,Multiple,Pilot,,,6/11/2014 0:00,FALSE,TRUE
10/31/2013 0:00,CA,KLAX,LOS ANGELES INTL,AAL,AMERICAN AIRLINES,B-737-800,D,M7005,American coot,M,,148,43,10,1,A,4,2,1,1,,,N928AN,192,TRUE,TRUE,10,2013,Night,2130,AWP,,25R,,800,180,,Climb,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,"SOURCE = FOUR xxxx-x (xxxx-xx-x-xxxxxx, xx-x-xxxxxx, Rx, Rx)","ID BY SMITHSONIAN. THUMP HEARD AS GEAR FINISHED COMING UP. ON LDG AT DESTINATION, MX FOUND BIRD REMAINS NEAR CRACKED RADOME. A/C WAS INSPECTED AT KBOS AND A SNARGE SAMPLE WAS COLLECTED BY USDA/WS BIOL AND SENT FOR DNA ANALYSIS. A/C WAS TAKEN OUT OF SERVICE UNTIL A REPLACEMENT RADOME COULD BE BROUGHT IN FROM NY. PHOTOS.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/27/2014 0:00,FALSE,TRUE
10/31/2013 0:00,CA,KPRB,PASO ROBLES MUNICIPAL ARPT,BUS,BUSINESS,C-560,D,UNKBS,Unknown bird - small,N,,226,45,31,20,A,1,2,5,5,,,N47HF,,FALSE,FALSE,10,2013,Day,1727,AWP,,1,,0,60,0,Take-off run,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,2 to 10,Small,N,OPER = AVIATION CONSULTANTS INC xxxx-x-xx-xxxxxx,SMALL BLACK BIRD. DID NOT KNOW BIRD WAS STRUCK UNTIL POST FLT. NO DMG. CALLED MX. THEY WILL CHECK IN THE MORNING.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/27/2014 0:00,FALSE,FALSE
10/31/2013 0:00,CA,KSMF,SACRAMENTO INTL,HAL,HAWAIIAN AIR,B-767-300,D,J2210,Greater white-fronted goose,S,,148,97,22,7,A,4,2,1,1,,,N597HA,20,TRUE,TRUE,10,2013,Night,2204,AWP,,16R,,1800,,15,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,2 to 10,Large,,"SOURCE = FOUR xxxx-x (xxxx-xx-x-xxxxxx, Rx-Rx), ASIAS, DAILY REPORT EVENT xxxxx, NEWS MEDIA","ID BY SMITHSONIAN. MULTIPLE BIRDS STRUCK, 1 INGESTED AND 1 STRUCK FLAP NEAR FUSELAGE. CREW WAS NOT AWARE OF THE STRIKE OTHER THAN AN ODOR THEY BELIEVED WAS ASSOCIATED WITH INGESTION. MX CONFIRMED STRUCTURAL DMG TO LANDING FLAP AND AN ENGINE CHANGE. CORE DAMAGE WAS FOUND.",133,,,,Deleted,Deleted,,Multiple,Airport Operations,,,2/27/2014 0:00,FALSE,TRUE
10/30/2013 0:00,CA,KSMF,SACRAMENTO INTL,DAL,DELTA AIR LINES,B-737-800,D,UNKB,Unknown bird,N,,148,43,10,1,A,4,2,1,1,,,,8849,FALSE,FALSE,10,2013,Night,2223,AWP,,,,8500,,8,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,,,,,,1,,,,"FLT 8849 REPTD A BIRDSTRIKE BTWN 9,000 FT AND 10,000 FT 8 MILES SE OF SMF. FLT CONTD TO OAK. NO DMG REPTD.",,,,,Deleted,Deleted,,Daily Report,Tower,,,2/27/2014 0:00,FALSE,FALSE
10/29/2013 0:00,CA,KMHR,SACRAMENTO MATHER ARPT,HGT,GMJ AIR SHUTTLE,EMB-135,D,UNKBS,Unknown bird - small,N,,332,13,1,10,A,3,2,5,5,,,N386CH,253,FALSE,FALSE,10,2013,Day,1645,AWP,,22L,,0,126,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,Y,xxxx-xx-xx-xxxxxx,NO DMG. REPORTED AND CLEANED OFF A/C.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,2/27/2014 0:00,FALSE,FALSE
10/28/2013 0:00,CA,KSQL,SAN CARLOS ARPT,BUS,BUSINESS,CIRRUS SR 20/22,A,UNKB,Unknown bird,M?,,275,1,13,10,A,1,1,7,,,,N345BS,,FALSE,FALSE,10,2013,Night,1915,AWP,,,,1800,120,,Climb,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,Precautionary Landing,EMERGENCY,Some Cloud,None,,1,,,"SOURCE = xxxx-x (xxxx-xx-xx-xxxxxxx, DAILY REPORT EVENT xxxxxx, xxxxxx) OPER = CMF LEASING INC",WINDSHLD SUSTAINED MAJOR DMG (CRACKED). AN EMERGENCY WAS DECLARED AND A PREC LDG WAS MADE.,,,,,Deleted,Deleted,,Multiple,Pilot,,,2/27/2014 0:00,FALSE,TRUE
10/28/2013 0:00,CA,KSAN,SAN DIEGO INTL,VRD,VIRGIN AMERICA,A-319,D,UNKB,Unknown bird,N,,04A,6,10,1,A,4,2,1,1,,,N525VA,960,FALSE,FALSE,10,2013,,,AWP,,,,5000,,,Approach,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,,,xxxx-xx-xx-xxxxxx,"NO DMG NOTED. # SRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Air Transport Operations,,,2/27/2014 0:00,FALSE,FALSE
10/28/2013 0:00,CA,KMRY,MONTEREY PENINSULA,UNK,UNKNOWN,UNKNOWN,,J2139,Lesser scaup,,,,,,,,,,,,,,,,TRUE,TRUE,10,2013,,,AWP,,,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,"SOURCE = TWO xxxx-x (xxxx-xx-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. FOUND JUST ON THE N SIDE OF TWY B NEAR TWY K. 915 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,2/26/2014 0:00,FALSE,FALSE
